condition,method,specimen,chamfer_l1_mm,hd95_mm,fscore_1mm,normal_consistency,precision_1mm,coverage_1mm
sweeps:0.75,set_transformer,specimen04,2.4509887826809202,11.557291576856679,0.7329811662398841,0.8602600419874696,0.6890131846647644,0.8037714268932787
sweeps:0.75,set_transformer,specimen05,1.6457451842817037,15.366573478682547,0.686601129389801,0.8911661568982369,0.6163287042099848,0.7793445459981013
sweeps:0.75,set_transformer,specimen06,1.3023526380968895,8.729040873335467,0.8182160100255905,0.8495211737486272,0.7351527765898737,0.92662489676465
sweeps:0.75,set_transformer,specimen07,0.8140975165373865,3.000947719687606,0.8404401215048592,0.9023857422789975,0.7850986773129837,0.9102434763127981
sweeps:0.75,set_transformer,specimen08,1.1410777186838,8.133650000346096,0.8048554078269746,0.8733009926806337,0.7331213897492509,0.8931502501842553
sweeps:0.75,set_transformer,specimen09,1.0396476576562088,7.542148367928607,0.7701080533109533,0.8783674415385319,0.6999702775032658,0.8560135310670568
sweeps:0.75,set_transformer,specimen10,1.5185370510511047,9.608441127188003,0.5446089699029703,0.8696080007492263,0.5266267557758227,0.567489352416021
sweeps:0.75,set_transformer,specimen11,2.1180749302207533,20.800087783647378,0.5374682229529548,0.8834318709694912,0.502289030416736,0.5784936849349852
sweeps:0.75,set_transformer,specimen12,1.5512179149781156,12.039121062883135,0.7042034587942195,0.881113463322828,0.6290521002690442,0.8063230087269444
sweeps:0.75,set_transformer,specimen13,2.1847291638431865,12.512557651145508,0.580911345924139,0.8383228442748635,0.5127345458766494,0.6744905860491882
sweeps:0.75,set_transformer,specimen14,1.2054212360938632,10.783530525195346,0.8171191936135423,0.8542102502547332,0.7586845594293944,0.8910325020847303
sweeps:0.5,raw,specimen01,1.1134198219177855,8.597736912729541,0.8241199493843521,0.8599938727924062,0.7745472508833018,0.8854337157980283
sweeps:0.5,raw,specimen02,1.3674910670382163,13.114851665715454,0.7936486967964224,0.8746652407088212,0.7335929608929687,0.8666831480350231
sweeps:0.5,raw,specimen03,1.7245110473003802,16.225956758749515,0.6673766191152269,0.841576562265495,0.5877740497599944,0.7762369380714774
sweeps:0.5,raw,specimen04,3.168193977916181,19.542525841293415,0.6827406037443354,0.8388999759422497,0.6353288492913924,0.7535136233288392
