backend,specimen,anatomy,method,condition,level,draw,retention,virtual_target_rms_displacement_mm,registration_recall,rotation_error_deg,translation_error_mm,registration_only_seconds,fitness,error
,specimen13,foot,random_policy,10deg_10mm,2,0,0.9,43.13868545740855,0.0,24.644202246598297,11.490311665935208,0.17485646597924642,0.7678272514228323,
,specimen13,foot,random_policy,10deg_10mm,2,1,0.9,43.13868545737158,0.0,24.644202246610746,13.90849516083013,0.17590750800445676,0.7678272514228323,
,specimen13,foot,random_policy,10deg_10mm,2,2,0.9,43.13868545740897,0.0,24.64420224659833,13.976974742246536,0.17138885401072912,0.7678272514228323,
,specimen13,foot,random_policy,10deg_10mm,2,3,0.9,43.13868545737165,0.0,24.64420224661081,13.988208877268978,0.17589892700198106,0.7678272514228323,
,specimen13,foot,random_policy,10deg_10mm,2,4,0.9,43.13868545740753,0.0,24.644202246597963,12.701393674117195,0.17149846500251442,0.7678272514228323,
,specimen13,foot,random_policy,20deg_20mm,3,0,0.9,43.13868545740819,0.0,24.64420224659821,6.261118958201505,0.16771944100037217,0.7678272514228323,
,specimen13,foot,random_policy,20deg_20mm,3,1,0.9,43.1386854573723,0.0,24.644202246610778,15.057867936193999,0.17788953700801358,0.7678272514228323,
,specimen13,foot,random_policy,20deg_20mm,3,2,0.9,43.138685457411405,0.0,24.64420224659851,10.997400106450977,0.17621835999307223,0.7678272514228323,
,specimen13,foot,random_policy,20deg_20mm,3,3,0.9,43.138685456968716,0.0,24.644202246586524,16.158274102382418,0.16094071199768223,0.7678272514228323,
,specimen13,foot,random_policy,20deg_20mm,3,4,0.9,43.13868545735565,0.0,24.644202246608216,6.322404941583763,0.1753009639796801,0.7678272514228323,
,specimen13,foot,geometry_policy,aligned,0,0,1.0,42.43489446638053,0.0,24.5288004592406,10.04551304890291,0.17895308000152,0.7688333333333334,
,specimen13,foot,geometry_policy,5deg_5mm,1,0,1.0,42.43154245964879,0.0,24.5284482030853,9.48620479163054,0.17904821201227605,0.769,
,specimen13,foot,geometry_policy,5deg_5mm,1,1,1.0,42.43154245866716,0.0,24.52844820305208,9.654997687707406,0.18160165299195796,0.769,
,specimen13,foot,geometry_policy,5deg_5mm,1,2,1.0,42.43154245634765,0.0,24.528448203490676,10.530186399505508,0.18173308201949112,0.769,
,specimen13,foot,geometry_policy,5deg_5mm,1,3,1.0,42.43154245634488,0.0,24.52844820348994,8.711372873697936,0.175757754012011,0.769,
,specimen13,foot,geometry_policy,5deg_5mm,1,4,1.0,42.43154245902754,0.0,24.528448203061217,10.664469396306801,0.18024124598014168,0.769,
,specimen13,foot,geometry_policy,10deg_10mm,2,0,1.0,42.431542458667096,0.0,24.52844820305196,11.097561738249459,0.17881533698528074,0.769,
,specimen13,foot,geometry_policy,10deg_10mm,2,1,1.0,42.43154245635735,0.0,24.5284482034908,13.626074710955843,0.16376386900083162,0.769,
,specimen13,foot,geometry_policy,10deg_10mm,2,2,1.0,42.431542458157516,0.0,24.528448202997073,13.591281122251148,0.17878081498201936,0.769,
,specimen13,foot,geometry_policy,10deg_10mm,2,3,1.0,42.43154245634081,0.0,24.528448203490125,13.602566939020535,0.17942661501001567,0.769,
,specimen13,foot,geometry_policy,10deg_10mm,2,4,1.0,42.431542459026886,0.0,24.528448203061185,12.34713560263046,0.18298888599383645,0.769,
,specimen13,foot,geometry_policy,20deg_20mm,3,0,1.0,42.431542350914796,0.0,24.528448219210155,5.964765697486122,0.1783828170155175,0.769,
,specimen13,foot,geometry_policy,20deg_20mm,3,1,1.0,42.431542456348325,0.0,24.528448203490708,14.63832086423372,0.16888630998437293,0.769,
,specimen13,foot,geometry_policy,20deg_20mm,3,2,1.0,42.43154245635659,0.0,24.528448203491322,10.98153758445836,0.166732714016689,0.769,
,specimen13,foot,geometry_policy,20deg_20mm,3,3,1.0,42.43154245815762,0.0,24.528448202997012,15.929795641571301,0.18101233101333492,0.769,
,specimen13,foot,geometry_policy,20deg_20mm,3,4,1.0,42.431542459585344,0.0,24.52844820306342,6.093013138108929,0.1802730280032847,0.769,
,specimen13,foot,pfad_policy,aligned,0,0,0.9,32.00672963265122,0.0,22.453649929812457,6.873360372292555,0.1486796689860057,0.8002701333783555,
,specimen13,foot,pfad_policy,5deg_5mm,1,0,0.9,32.00706623778498,0.0,22.455715467486247,6.652733803514584,0.15174079799908213,0.8002701333783555,
,specimen13,foot,pfad_policy,5deg_5mm,1,1,0.9,32.00891640797237,0.0,22.453462615243403,6.2027190554910225,0.1615573090093676,0.8002701333783555,
,specimen13,foot,pfad_policy,5deg_5mm,1,2,0.9,32.000303786529344,0.0,22.452425131358027,7.8541294778570085,0.13859258199227042,0.8002701333783555,
,specimen13,foot,pfad_policy,5deg_5mm,1,3,0.9,32.00672963265122,0.0,22.453649929812524,5.513653400298129,0.14355988102033734,0.8002701333783555,
,specimen13,foot,pfad_policy,5deg_5mm,1,4,0.9,32.00672948483689,0.0,22.453649662103288,7.271551980710107,0.15269642299972475,0.8002701333783555,
,specimen13,foot,pfad_policy,10deg_10mm,2,0,0.9,32.00672948483696,0.0,22.453649662103324,6.860933094109882,0.1530649439955596,0.8002701333783555,
,specimen13,foot,pfad_policy,10deg_10mm,2,1,0.9,32.007066237784976,0.0,22.455715467486247,10.411484637060223,0.1527264440082945,0.8002701333783555,
,specimen13,foot,pfad_policy,10deg_10mm,2,2,0.9,32.00672963265115,0.0,22.45364992981249,9.192788947435721,0.15385981800500304,0.8002701333783555,
,specimen13,foot,pfad_policy,10deg_10mm,2,3,0.9,32.00030378652923,0.0,22.452425131357828,9.20029322734947,0.12136668598395772,0.8002701333783555,
,specimen13,foot,pfad_policy,10deg_10mm,2,4,0.9,32.000303786529194,0.0,22.452425131357927,8.523830576047823,0.1367794740071986,0.8002701333783555,
,specimen13,foot,pfad_policy,20deg_20mm,3,0,0.9,32.01308875271514,0.0,22.45439087470631,3.9252794366826445,0.15763188802520745,0.8002701333783555,
,specimen13,foot,pfad_policy,20deg_20mm,3,1,0.9,32.00891640797221,0.0,22.453462615243136,10.111609072377737,0.15993191898451187,0.8002701333783555,
,specimen13,foot,pfad_policy,20deg_20mm,3,2,0.9,32.00672963265119,0.0,22.45364992981259,10.387812503770137,0.15497516799950972,0.8002701333783555,
,specimen13,foot,pfad_policy,20deg_20mm,3,3,0.9,32.000303786529216,0.0,22.45242513135789,13.215563706277004,0.14250838200678118,0.8002701333783555,
,specimen13,foot,pfad_policy,20deg_20mm,3,4,0.9,32.007066237785054,0.0,22.455715467486346,4.706098925186659,0.15196678298525512,0.8002701333783555,
,specimen13,tibia,raw,aligned,0,0,,3.999178577686092,1.0,1.3810659895138089,3.7098653016385277,0.14447642798768356,0.9401666666666667,
,specimen13,tibia,raw,5deg_5mm,1,0,,3.999178577685993,1.0,1.3810659895127533,3.7443373854435067,0.14669949997914955,0.9401666666666667,
,specimen13,tibia,raw,5deg_5mm,1,1,,3.9991785776860453,1.0,1.3810659895116975,3.747157353842805,0.09524736701860093,0.9401666666666667,
,specimen13,tibia,raw,5deg_5mm,1,2,,3.999178577686023,1.0,1.3810659895127533,3.731656644818605,0.14864927300368436,0.9401666666666667,
,specimen13,tibia,raw,5deg_5mm,1,3,,3.9991785776860214,1.0,1.3810659895106419,3.6938994022871094,0.1471875139977783,0.9401666666666667,
,specimen13,tibia,raw,5deg_5mm,1,4,,3.999178577686008,1.0,1.3810659895116975,3.728958051146969,0.1491266840021126,0.9401666666666667,
,specimen13,tibia,raw,10deg_10mm,2,0,,3.9991785776860516,1.0,1.381065989510114,3.808316513185123,0.15399499799241312,0.9401666666666667,
,specimen13,tibia,raw,10deg_10mm,2,1,,3.999178577686069,1.0,1.3810659895106419,3.8297151676691907,0.1501979150052648,0.9401666666666667,
,specimen13,tibia,raw,10deg_10mm,2,2,,3.9991785776859965,1.0,1.381065989513281,3.7561725049601,0.14703480899333954,0.9401666666666667,
,specimen13,tibia,raw,10deg_10mm,2,3,,23.197912935049363,0.0,19.574373328963645,12.687005583943932,0.3297595430049114,0.6608333333333334,
,specimen13,tibia,raw,10deg_10mm,2,4,,30.986608342550785,0.0,58.144678839966474,14.24397298054171,0.3242399549926631,0.6685,
,specimen13,tibia,raw,20deg_20mm,3,0,,3.9991785776860476,1.0,1.3810659895116975,3.9467383290489835,0.14951012798701413,0.9401666666666667,
,specimen13,tibia,raw,20deg_20mm,3,1,,3.999178577686044,1.0,1.3810659895122253,3.531892150253079,0.15438703299150802,0.9401666666666667,
,specimen13,tibia,raw,20deg_20mm,3,2,,3.999178577686073,1.0,1.3810659895106419,3.643054995306293,0.1507606599770952,0.9401666666666667,
,specimen13,tibia,raw,20deg_20mm,3,3,,3.999178577686058,1.0,1.381065989510114,3.5390729688120697,0.16033063098439015,0.9401666666666667,
,specimen13,tibia,raw,20deg_20mm,3,4,,3.99917857768605,1.0,1.3810659895106419,3.5106493066108655,0.15548786698491313,0.9401666666666667,
,specimen13,tibia,all_refined,aligned,0,0,1.0,4.006335468904763,1.0,1.4090667706378293,3.7100974215991207,0.1243509940104559,0.9443333333333334,
,specimen13,tibia,all_refined,5deg_5mm,1,0,1.0,4.006335468904757,1.0,1.409066770640416,3.7453002593759046,0.1217248210159596,0.9443333333333334,
,specimen13,tibia,all_refined,5deg_5mm,1,1,1.0,4.006335468904714,1.0,1.4090667706388642,3.747805921999507,0.12451765401056036,0.9443333333333334,
,specimen13,tibia,all_refined,5deg_5mm,1,2,1.0,4.006335468904769,1.0,1.4090667706367945,3.731933811891476,0.12362871100776829,0.9443333333333334,
,specimen13,tibia,all_refined,5deg_5mm,1,3,1.0,4.006335468904724,1.0,1.4090667706378293,3.6945835503125726,0.12256498698843643,0.9443333333333334,
,specimen13,tibia,all_refined,5deg_5mm,1,4,1.0,4.006335468904771,1.0,1.409066770639899,3.7288158677907255,0.12434936902718619,0.9443333333333334,
,specimen13,tibia,all_refined,10deg_10mm,2,0,1.0,4.006335468904734,1.0,1.4090667706367945,3.8104970995609717,0.12321956298546866,0.9443333333333334,
,specimen13,tibia,all_refined,10deg_10mm,2,1,1.0,4.006335468904702,1.0,1.40906677063576,3.8319103942545847,0.12468531201011501,0.9443333333333334,
,specimen13,tibia,all_refined,10deg_10mm,2,2,1.0,4.006335468904775,1.0,1.40906677063576,3.758629782814439,0.125800681009423,0.9443333333333334,
,specimen13,tibia,all_refined,10deg_10mm,2,3,1.0,23.06919489057765,0.0,19.554433230459004,10.996460576053684,0.32546881600865163,0.6656666666666666,
,specimen13,tibia,all_refined,10deg_10mm,2,4,1.0,30.701859886283092,0.0,56.2567556079027,14.541005020915405,0.3275059869920369,0.6728333333333333,
,specimen13,tibia,all_refined,20deg_20mm,3,0,1.0,4.006335468904771,1.0,1.4090667706409334,3.9507223864160577,0.12640961501165293,0.9443333333333334,
,specimen13,tibia,all_refined,20deg_20mm,3,1,1.0,4.006335468904725,1.0,1.40906677063576,3.5287743074750755,0.13338516501244158,0.9443333333333334,
,specimen13,tibia,all_refined,20deg_20mm,3,2,1.0,4.006335468904745,1.0,1.4090667706373121,3.6454742009889682,0.13036947802174836,0.9443333333333334,
,specimen13,tibia,all_refined,20deg_20mm,3,3,1.0,4.006335468904765,1.0,1.4090667706367945,3.538548950674413,0.12798919301712885,0.9443333333333334,
,specimen13,tibia,all_refined,20deg_20mm,3,4,1.0,4.006335468904722,1.0,1.4090667706367945,3.5083373345876248,0.1309623880079016,0.9443333333333334,
,specimen13,tibia,random_policy,aligned,0,0,0.9,3.9644110935387116,1.0,1.452891594975024,3.664795959902569,0.12044253401109017,0.9456666666666667,
,specimen13,tibia,random_policy,5deg_5mm,1,0,0.9,3.9644110935386787,1.0,1.452891594975024,3.702159609309897,0.12133734801318496,0.9456666666666667,
,specimen13,tibia,random_policy,5deg_5mm,1,1,0.9,3.964411093538644,1.0,1.4528915949735188,3.7036399751104385,0.12047249099123292,0.9456666666666667,
,specimen13,tibia,random_policy,5deg_5mm,1,2,0.9,3.9644110935386645,1.0,1.452891594973017,3.686122496452913,0.12216682301368564,0.9456666666666667,
,specimen13,tibia,random_policy,5deg_5mm,1,3,0.9,3.964411093538689,1.0,1.4528915949745222,3.651000773055571,0.12148895600694232,0.9456666666666667,
,specimen13,tibia,random_policy,5deg_5mm,1,4,0.9,3.9644110935386903,1.0,1.4528915949735188,3.682009661426749,0.12260917300591245,0.9456666666666667,
,specimen13,tibia,random_policy,10deg_10mm,2,0,0.9,3.9644110935387085,1.0,1.452891594975024,3.7704117132469612,0.1227050409943331,0.9456666666666667,
,specimen13,tibia,random_policy,10deg_10mm,2,1,0.9,3.9644110935387027,1.0,1.4528915949735188,3.7910586130048647,0.12289347097976133,0.9456666666666667,
,specimen13,tibia,random_policy,10deg_10mm,2,2,0.9,3.964411093538751,1.0,1.4528915949775327,3.7197557375117145,0.12724603901733644,0.9456666666666667,
,specimen13,tibia,random_policy,10deg_10mm,2,3,0.9,23.171761830386206,0.0,20.41546933724167,11.708751131263863,0.3264010889979545,0.6715,
,specimen13,tibia,random_policy,10deg_10mm,2,4,0.9,30.6021987602671,0.0,55.554047815173426,14.294472445842876,0.3213227420055773,0.6718333333333333,
,specimen13,tibia,random_policy,20deg_20mm,3,0,0.9,3.9644110935386894,1.0,1.4528915949720134,3.912974522910498,0.126832519978052,0.9456666666666667,
,specimen13,tibia,random_policy,20deg_20mm,3,1,0.9,3.9644110935387635,1.0,1.4528915949740204,3.474303541678167,0.13203930499730632,0.9456666666666667,
,specimen13,tibia,random_policy,20deg_20mm,3,2,0.9,3.9644110935386556,1.0,1.4528915949760277,3.6076251406224134,0.12668481498258188,0.9456666666666667,
,specimen13,tibia,random_policy,20deg_20mm,3,3,0.9,3.9644110935387125,1.0,1.4528915949745222,3.491761800543728,0.1264298859750852,0.9456666666666667,
,specimen13,tibia,random_policy,20deg_20mm,3,4,0.9,3.9644110935387324,1.0,1.4528915949770311,3.4562409637761196,0.13078595898696221,0.9456666666666667,
,specimen13,tibia,geometry_policy,aligned,0,0,1.0,4.006335468904763,1.0,1.4090667706378293,3.7100974215991207,0.1243509940104559,0.9443333333333334,
,specimen13,tibia,geometry_policy,5deg_5mm,1,0,1.0,4.006335468904757,1.0,1.409066770640416,3.7453002593759046,0.1217248210159596,0.9443333333333334,
,specimen13,tibia,geometry_policy,5deg_5mm,1,1,1.0,4.006335468904714,1.0,1.4090667706388642,3.747805921999507,0.12451765401056036,0.9443333333333334,
,specimen13,tibia,geometry_policy,5deg_5mm,1,2,1.0,4.006335468904769,1.0,1.4090667706367945,3.731933811891476,0.12362871100776829,0.9443333333333334,
,specimen13,tibia,geometry_policy,5deg_5mm,1,3,1.0,4.006335468904724,1.0,1.4090667706378293,3.6945835503125726,0.12256498698843643,0.9443333333333334,
,specimen13,tibia,geometry_policy,5deg_5mm,1,4,1.0,4.006335468904771,1.0,1.409066770639899,3.7288158677907255,0.12434936902718619,0.9443333333333334,
,specimen13,tibia,geometry_policy,10deg_10mm,2,0,1.0,4.006335468904734,1.0,1.4090667706367945,3.8104970995609717,0.12321956298546866,0.9443333333333334,
,specimen13,tibia,geometry_policy,10deg_10mm,2,1,1.0,4.006335468904702,1.0,1.40906677063576,3.8319103942545847,0.12468531201011501,0.9443333333333334,
,specimen13,tibia,geometry_policy,10deg_10mm,2,2,1.0,4.006335468904775,1.0,1.40906677063576,3.758629782814439,0.125800681009423,0.9443333333333334,
,specimen13,tibia,geometry_policy,10deg_10mm,2,3,1.0,23.06919489057765,0.0,19.554433230459004,10.996460576053684,0.32546881600865163,0.6656666666666666,
,specimen13,tibia,geometry_policy,10deg_10mm,2,4,1.0,30.701859886283092,0.0,56.2567556079027,14.541005020915405,0.3275059869920369,0.6728333333333333,
,specimen13,tibia,geometry_policy,20deg_20mm,3,0,1.0,4.006335468904771,1.0,1.4090667706409334,3.9507223864160577,0.12640961501165293,0.9443333333333334,
,specimen13,tibia,geometry_policy,20deg_20mm,3,1,1.0,4.006335468904725,1.0,1.40906677063576,3.5287743074750755,0.13338516501244158,0.9443333333333334,
,specimen13,tibia,geometry_policy,20deg_20mm,3,2,1.0,4.006335468904745,1.0,1.4090667706373121,3.6454742009889682,0.13036947802174836,0.9443333333333334,
,specimen13,tibia,geometry_policy,20deg_20mm,3,3,1.0,4.006335468904765,1.0,1.4090667706367945,3.538548950674413,0.12798919301712885,0.9443333333333334,
,specimen13,tibia,geometry_policy,20deg_20mm,3,4,1.0,4.006335468904722,1.0,1.4090667706367945,3.5083373345876248,0.1309623880079016,0.9443333333333334,
,specimen13,tibia,pfad_policy,aligned,0,0,0.9,4.329854960496708,0.0,1.7395536210850513,4.010344774128623,0.10221331400680356,0.9965,
,specimen13,tibia,pfad_policy,5deg_5mm,1,0,0.9,4.3298549604969025,0.0,1.7395536210888232,4.049726024940418,0.1030635540082585,0.9965,
,specimen13,tibia,pfad_policy,5deg_5mm,1,1,0.9,4.329854960496773,0.0,1.7395536210858895,4.050074690987302,0.10525245699682273,0.9965,
,specimen13,tibia,pfad_policy,5deg_5mm,1,2,0.9,4.329854960496808,0.0,1.7395536210867275,4.031689051674858,0.10389287702855654,0.9965,
,specimen13,tibia,pfad_policy,5deg_5mm,1,3,0.9,4.329854960496801,1.0,1.7395536210837939,3.9987652125704263,0.10494734498206526,0.9965,
,specimen13,tibia,pfad_policy,5deg_5mm,1,4,0.9,4.3298549604973084,0.0,1.7395536210431417,4.02647725531774,0.10690428799716756,0.9965,
,specimen13,tibia,pfad_policy,10deg_10mm,2,0,0.9,4.329854960496828,0.0,1.739553621087566,4.12194609298337,0.055536217987537384,0.9965,
,specimen13,tibia,pfad_policy,10deg_10mm,2,1,0.9,4.329854960497309,0.0,1.739553621044399,4.142621863163079,0.10478970900294371,0.9965,
,specimen13,tibia,pfad_policy,10deg_10mm,2,2,0.9,4.329854960497274,0.0,1.739553621044399,4.072943247698662,0.10555201998795383,0.9965,
,specimen13,tibia,pfad_policy,10deg_10mm,2,3,0.9,23.4387383667953,0.0,23.872915607777824,12.856582521204428,0.30324636001023464,0.7053333333333334,
,specimen13,tibia,pfad_policy,10deg_10mm,2,4,0.9,29.631917105401275,0.0,52.4929451961633,12.671424169371589,0.3022154830105137,0.7285,
,specimen13,tibia,pfad_policy,20deg_20mm,3,0,0.9,4.329854960497768,0.0,1.7395536210502662,4.273630235072384,0.10761255800025538,0.9965,
,specimen13,tibia,pfad_policy,20deg_20mm,3,1,0.9,4.329854960497817,1.0,1.7395536210523617,3.8192575078608826,0.12024063902208582,0.9965,
,specimen13,tibia,pfad_policy,20deg_20mm,3,2,0.9,4.3298549604967365,1.0,1.7395536210850513,3.9680096380419942,0.11008035799022764,0.9965,
,specimen13,tibia,pfad_policy,20deg_20mm,3,3,0.9,4.329854960496828,1.0,1.7395536210892422,3.844395997492009,0.1104170450125821,0.9965,
,specimen13,tibia,pfad_policy,20deg_20mm,3,4,0.9,4.3298549604968235,1.0,1.7395536210892422,3.805368728489725,0.08221190399490297,0.9965,
,specimen13,fibula,raw,aligned,0,0,,11.248585139861438,0.0,4.279472437097039,11.196397560536441,0.19238350601517595,0.8108333333333333,
,specimen13,fibula,raw,5deg_5mm,1,0,,11.205106241855095,0.0,4.264136230104605,11.126469149042075,0.20512565301032737,0.8106666666666666,
,specimen13,fibula,raw,5deg_5mm,1,1,,11.20510624173747,0.0,4.264136230104092,11.195850803617596,0.2037075890111737,0.8106666666666666,
,specimen13,fibula,raw,5deg_5mm,1,2,,11.205106241855153,0.0,4.264136230105119,11.185582586821184,0.20440995000535622,0.8106666666666666,
,specimen13,fibula,raw,5deg_5mm,1,3,,11.205106241855113,0.0,4.264136230104605,11.14753986534187,0.21274331700988114,0.8106666666666666,
,specimen13,fibula,raw,5deg_5mm,1,4,,11.205106241735193,0.0,4.264136230103237,11.168949792631475,0.20596203400054947,0.8106666666666666,
,specimen13,fibula,raw,10deg_10mm,2,0,,11.205106241855082,0.0,4.264136230104605,11.086122899398323,0.20284009000170045,0.8106666666666666,
,specimen13,fibula,raw,10deg_10mm,2,1,,11.205106241855109,0.0,4.264136230105461,11.156210242927466,0.21452972499537282,0.8106666666666666,
,specimen13,fibula,raw,10deg_10mm,2,2,,11.20510624185508,0.0,4.264136230104946,11.09051316929396,0.2106717020215001,0.8106666666666666,
,specimen13,fibula,raw,10deg_10mm,2,3,,11.205106241855091,0.0,4.264136230105289,11.182149551358142,0.20925623399671167,0.8106666666666666,
,specimen13,fibula,raw,10deg_10mm,2,4,,11.248585139861463,0.0,4.27947243709738,11.136535968622194,0.20676273299613968,0.8108333333333333,
,specimen13,fibula,raw,20deg_20mm,3,0,,11.205106241801564,0.0,4.264136230105803,11.366943598109664,0.21333509098622017,0.8106666666666666,
,specimen13,fibula,raw,20deg_20mm,3,1,,11.248585139921142,0.0,4.279472437097039,11.225562766908604,0.2079579750134144,0.8108333333333333,
,specimen13,fibula,raw,20deg_20mm,3,2,,11.205106241737624,0.0,4.264136230103407,11.43518358710194,0.21213263398385607,0.8106666666666666,
,specimen13,fibula,raw,20deg_20mm,3,3,,11.205106241852466,0.0,4.264136230105803,11.339707257425113,0.2060026580002159,0.8106666666666666,
,specimen13,fibula,raw,20deg_20mm,3,4,,11.205106241855159,0.0,4.264136230104605,11.165214560632224,0.20519386400701478,0.8106666666666666,
,specimen13,fibula,all_refined,aligned,0,0,1.0,24.870218577612142,0.0,7.307345999376762,24.792792038338504,0.19614316101069562,0.8335,
,specimen13,fibula,all_refined,5deg_5mm,1,0,1.0,24.82333942133891,0.0,7.284687899670115,24.664577717431918,0.18328163100522943,0.8335,
,specimen13,fibula,all_refined,5deg_5mm,1,1,1.0,24.87021857761215,0.0,7.307345999377462,24.897403843583,0.19881938700564206,0.8335,
,specimen13,fibula,all_refined,5deg_5mm,1,2,1.0,24.823339421343064,0.0,7.284687899673225,24.8465418480035,0.18250841301050968,0.8335,
,specimen13,fibula,all_refined,5deg_5mm,1,3,1.0,24.870218577613542,0.0,7.3073459993787635,24.81348466435038,0.16025284002535045,0.8335,
,specimen13,fibula,all_refined,5deg_5mm,1,4,1.0,24.89064132022156,0.0,7.348885248082963,24.79136528657931,0.19631370902061462,0.8336666666666667,
,specimen13,fibula,all_refined,10deg_10mm,2,0,1.0,24.823339421342837,0.0,7.284687899672824,24.608385072331956,0.18973080400610343,0.8335,
,specimen13,fibula,all_refined,10deg_10mm,2,1,1.0,24.890641320221544,0.0,7.348885248083062,24.816400512733342,0.20079663101932965,0.8336666666666667,
,specimen13,fibula,all_refined,10deg_10mm,2,2,1.0,24.870218577612054,0.0,7.307345999376563,24.660645510343144,0.20144556000013836,0.8335,
,specimen13,fibula,all_refined,10deg_10mm,2,3,1.0,24.89064132022153,0.0,7.348885248082665,24.971077704626754,0.19539009398431517,0.8336666666666667,
,specimen13,fibula,all_refined,10deg_10mm,2,4,1.0,24.89064132022155,0.0,7.348885248082863,24.651161692793405,0.1959386429807637,0.8336666666666667,
,specimen13,fibula,all_refined,20deg_20mm,3,0,1.0,24.89064132022147,0.0,7.348885248083162,25.318342176781904,0.1960359119984787,0.8336666666666667,
,specimen13,fibula,all_refined,20deg_20mm,3,1,1.0,24.823339421328125,0.0,7.284687899661687,24.970140141072076,0.18367847698391415,0.8335,
,specimen13,fibula,all_refined,20deg_20mm,3,2,1.0,24.890641320221583,0.0,7.348885248082763,25.27317529521514,0.19628233401454054,0.8336666666666667,
,specimen13,fibula,all_refined,20deg_20mm,3,3,1.0,24.89064132022157,0.0,7.348885248082863,24.894942528082865,0.17244154898799025,0.8336666666666667,
,specimen13,fibula,all_refined,20deg_20mm,3,4,1.0,24.890641320221558,0.0,7.348885248082863,24.716927047626783,0.19632758398074657,0.8336666666666667,
,specimen13,fibula,random_policy,aligned,0,0,0.9,7.686031622813205,0.0,3.7846928652658867,7.640851160316853,0.19830262297182344,0.8055,
,specimen13,fibula,random_policy,5deg_5mm,1,0,0.9,7.694929140685019,0.0,3.7913033468383057,7.643659061024495,0.20368180100922473,0.8055,
,specimen13,fibula,random_policy,5deg_5mm,1,1,0.9,7.694929140685013,0.0,3.7913033468383057,7.673529889532348,0.19916868300060742,0.8055,
,specimen13,fibula,random_policy,5deg_5mm,1,2,0.9,7.694929140685012,0.0,3.791303346837536,7.661326935436742,0.16208539900253527,0.8055,
,specimen13,fibula,random_policy,5deg_5mm,1,3,0.9,7.69492914068497,0.0,3.7913033468390753,7.636458447899376,0.18493293700157665,0.8055,
,specimen13,fibula,random_policy,5deg_5mm,1,4,0.9,7.694929140684967,0.0,3.791303346838498,7.678394089510088,0.19497406599111855,0.8055,
,specimen13,fibula,random_policy,10deg_10mm,2,0,0.9,7.695715520078363,0.0,3.8101942202965335,7.614839988814082,0.19665189599618316,0.8055,
,specimen13,fibula,random_policy,10deg_10mm,2,1,0.9,7.712133688497486,0.0,3.786070781807289,7.669150938548223,0.19774396400316618,0.8055,
,specimen13,fibula,random_policy,10deg_10mm,2,2,0.9,7.694929140685034,0.0,3.7913033468379207,7.616952469206327,0.19799077400239184,0.8055,
,specimen13,fibula,random_policy,10deg_10mm,2,3,0.9,7.694929140684986,0.0,3.791303346838113,7.643841670968798,0.19979791401419789,0.8055,
,specimen13,fibula,random_policy,10deg_10mm,2,4,0.9,7.695715525859424,0.0,3.810194222427005,7.6321411992100865,0.18692147597903386,0.8055,
,specimen13,fibula,random_policy,20deg_20mm,3,0,0.9,7.712133461797099,0.0,3.7860705796866236,7.808858969526857,0.1741287010081578,0.8055,
,specimen13,fibula,random_policy,20deg_20mm,3,1,0.9,7.694929140685017,0.0,3.7913033468386903,7.639874360988929,0.20168100501177832,0.8055,
,specimen13,fibula,random_policy,20deg_20mm,3,2,0.9,7.695715525859461,0.0,3.8101942224273873,7.896451492523937,0.18321123198256828,0.8055,
,specimen13,fibula,random_policy,20deg_20mm,3,3,0.9,7.694929140684999,0.0,3.7913033468377284,7.891944079309046,0.18820067099295557,0.8055,
,specimen13,fibula,random_policy,20deg_20mm,3,4,0.9,7.686031622813186,0.0,3.784692865265501,7.696911998911052,0.19811696399119683,0.8055,
,specimen13,fibula,geometry_policy,aligned,0,0,1.0,24.870218577612142,0.0,7.307345999376762,24.792792038338504,0.19614316101069562,0.8335,
,specimen13,fibula,geometry_policy,5deg_5mm,1,0,1.0,24.82333942133891,0.0,7.284687899670115,24.664577717431918,0.18328163100522943,0.8335,
,specimen13,fibula,geometry_policy,5deg_5mm,1,1,1.0,24.87021857761215,0.0,7.307345999377462,24.897403843583,0.19881938700564206,0.8335,
,specimen13,fibula,geometry_policy,5deg_5mm,1,2,1.0,24.823339421343064,0.0,7.284687899673225,24.8465418480035,0.18250841301050968,0.8335,
,specimen13,fibula,geometry_policy,5deg_5mm,1,3,1.0,24.870218577613542,0.0,7.3073459993787635,24.81348466435038,0.16025284002535045,0.8335,
,specimen13,fibula,geometry_policy,5deg_5mm,1,4,1.0,24.89064132022156,0.0,7.348885248082963,24.79136528657931,0.19631370902061462,0.8336666666666667,
,specimen13,fibula,geometry_policy,10deg_10mm,2,0,1.0,24.823339421342837,0.0,7.284687899672824,24.608385072331956,0.18973080400610343,0.8335,
,specimen13,fibula,geometry_policy,10deg_10mm,2,1,1.0,24.890641320221544,0.0,7.348885248083062,24.816400512733342,0.20079663101932965,0.8336666666666667,
,specimen13,fibula,geometry_policy,10deg_10mm,2,2,1.0,24.870218577612054,0.0,7.307345999376563,24.660645510343144,0.20144556000013836,0.8335,
,specimen13,fibula,geometry_policy,10deg_10mm,2,3,1.0,24.89064132022153,0.0,7.348885248082665,24.971077704626754,0.19539009398431517,0.8336666666666667,
,specimen13,fibula,geometry_policy,10deg_10mm,2,4,1.0,24.89064132022155,0.0,7.348885248082863,24.651161692793405,0.1959386429807637,0.8336666666666667,
